Name,Full_Name,Name1910,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
MALBONE,EMPIRE BLVD,MALBONE,NULL,NA,NA,NA,NA,682,682,5927,G00012059
DRIGGS AVE,DRIGGS AVE,NULL,NULL,745,757,740,750,267,264,5928,G00012061
HERKIMER,HERKIMER,NULL,NULL,1205,1229,1206,1226,712,711,5929,G00012062
BUSHWICK AVE,BUSHWICK AVE,NULL,NULL,967,999,976,998,825,825,5930,G00012066
AVE I,AVE I,NULL,NULL,3701,3723,3702,3724,997,999,5931,G00012067
SHEPHERD AVE,SHEPHERD AVE,NULL,NULL,151,153,152,154,775,775,5932,G00012070
LIBERTY AVE,LIBERTY AVE,NULL,NULL,301,317,300,316,751,749,5933,G00012072
FLATLAND AVE,FLATLAND AVE,NULL,NULL,NA,NA,NA,NA,1008,1001,5934,G00012074
NEWKIRK AVE,NEWKIRK AVE,NULL,NULL,2603,2621,2604,2622,1012,1012,5935,G00012079
1,1,NULL,NULL,NA,NA,NA,NA,216,523,5936,G00012080
SCHENK AVE,SCHENK AVE,NULL,NULL,285,303,292,308,780,782,5937,G00012083
AVE T,AVE T,NULL,NULL,NA,NA,NA,NA,1006,1032,5938,G00012085
HART,HART,NULL,NULL,887,951,872,950,863,863,5939,G00012087
E 59,E 59,NULL,NULL,NA,NA,NA,NA,990,990,5940,G00012090
BATH AVE,BATH AVE,NULL,NULL,2325,2347,2326,2334,1050,1050,5941,G00012093
E 28,E 28,NULL,NULL,313,383,314,384,994,994,5942,G00012096
E 28,E 28,NULL,NULL,1401,1463,1402,1472,1008,1008,5943,G00012097
W 1,W 1,NULL,NULL,1601,1677,1602,1684,1031,1031,5944,G00012099
CENTRAL AVE,CENTRAL AVE,NULL,NULL,177,183,182,192,831,830,5945,G00012100
MACDOUGAL,MACDOUGAL,NULL,NULL,131,181,114,172,714,714,5946,G00012102
E 34,E 34,NULL,NULL,1801,1879,1802,1880,1001,1001,5947,G00012106
BRISTOL,BRISTOL,NULL,NULL,97,181,92,178,730,730,5948,G00012108
DITMAS AVE,DITMAS AVE,NULL,NULL,501,515,502,516,1022,1027,5949,G00012109
N 1,N 1,NULL,NULL,113,151,114,154,285,285,5950,G00012111
HARRISON AVE,HARRISON AVE,NULL,NULL,61,77,68,84,444,444,5951,G00012113
E 3,E 3,NULL,NULL,389,441,376,456,1021,1021,5952,G00012117
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NULL,NULL,NA,NA,456,478,858,857,5953,G00012118
RIDGE BLVD,RIDGE BLVD,NULL,NULL,7101,NA,7102,NA,1098,1100,5954,G00012120
GRAND,GRAND,NULL,NULL,315,361,316,364,295,266,5955,G00012121
RODNEY,RODNEY,NULL,NULL,NA,NA,NA,NA,442,442,5956,G00012122
WEST DR,WEST DR,NULL,NULL,NA,NA,NA,NA,NA,NA,5957,G00012124
E NEW YORK AVE,E NEW YORK AVE,NULL,NULL,1349,1378,1330,1348,665,726,5958,G00012125
E 87,E 87,NULL,NULL,1101,1145,1102,1146,989,989,5959,G00012129
E LAKE DR,E LAKE DR,NULL,NULL,NA,NA,NA,NA,NA,NA,5960,G00012131
E 7,E 7,NULL,NULL,1709,1759,1708,1758,1031,1031,5961,G00012133
AVE K,AVE K,NULL,NULL,3801,3819,3802,3820,999,999,5962,G00012135
GREENE AVE,GREENE AVE,NULL,NULL,925,985,942,992,683,684,5963,G00012136
7 AVE,7 AVE,NULL,NULL,7801,7805,NA,NA,1071,1086,5964,G00012137
EVERGREEN AVE,EVERGREEN AVE,NULL,NULL,697,713,752,768,913,915,5965,G00012139
CRAWFORD AVE,CRAWFORD AVE,NULL,NULL,711,751,712,752,1037,1037,5966,G00012140
N 1,N 1,NULL,NULL,153,187,156,194,285,285,5967,G00012142
DREW,DREW,NULL,NULL,NA,NA,NA,NA,976,976,5968,G00012144
MONACO PL,MONACO PL,NULL,NULL,1,33,2,34,720,720,5969,G00012145
MACDOUGAL,MACDOUGAL,NULL,NULL,183,243,174,226,715,715,5970,G00012146
17 AVE,17 AVE,NULL,NULL,4301,4321,4302,4324,1027,1027,5971,G00012153
HEGEMAN AVE,LINDEN BLVD,HEGEMAN AVE,NULL,NA,NA,392,414,803,986,5972,G00012154
E 9,E 9,NULL,NULL,1601,1671,1602,1672,1031,1031,5973,G00012155
PACIFIC,PACIFIC,NULL,NULL,NA,NA,740,818,165,165,5974,G00012157
ELDERT LN,ELDERT LN,NULL,NULL,NA,NA,NA,NA,971,970,5975,G00012158
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,NA,NA,NA,NA,971,971,5976,G00012163
WALLABOUT,WALLABOUT,NULL,NULL,45,61,72,78,438,438,5977,G00012164
LOTT AVE,LOTT AVE,NULL,NULL,NA,NA,NA,NA,804,803,5978,G00012165
CORNELIA,CORNELIA,NULL,NULL,1,45,2,46,892,894,5979,G00012166
44,44,NULL,NULL,NA,NA,502,580,137,145,5980,G00012170
MAC DONALD AVE,MAC DONALD AVE,NULL,NULL,759,853,758,854,1027,1027,5981,G00012174
21 AVE,21 AVE,NULL,NULL,NA,NA,NA,NA,1058,1058,5982,G00012176
BELMONT AVE,BELMONT AVE,NULL,NULL,NA,NA,658,670,779,786,5983,G00012177
AVE H,AVE H,NULL,NULL,NA,NA,NA,NA,1011,1011,5984,G00012179
4 AVE,4 AVE,NULL,NULL,9101,9115,9102,9118,1081,1081,5985,G00012182
MANHATTAN AVE,MANHATTAN AVE,NULL,NULL,4002,4026,4001,4025,1044,1044,5986,G00012187
MC KINLEY AVE,MC KINLEY AVE,NULL,NULL,NA,NA,NA,NA,971,976,5987,G00012188
FLUSHING AVE,FLUSHING AVE,NULL,NULL,NA,NA,50,66,428,460,5988,G00012190
UNION BRG,UNION BRG,NULL,NULL,NA,NA,NA,NA,NA,NA,5989,G00012191
AVE Y,AVE Y,NULL,NULL,1701,1719,1702,1720,1407,1033,5990,G00012192
CLASSON AVE,UNION PL,CLASSON AVE,NULL,NA,NA,NA,NA,195,195,5991,G00012194
74,74,NULL,NULL,511,575,516,578,1086,1086,5992,G00012196
DE KALB AVE,DE KALB AVE,NULL,NULL,431,447,424,438,93,104,5993,G00012200
SNYDER AVE,SNYDER AVE,NULL,NULL,4701,4723,4702,4724,991,991,5994,G00012203
FOSTER AVE,FOSTER AVE,NULL,NULL,NA,NA,NA,NA,990,990,5995,G00012205
HOPKINSON AVE,THOMAS BOYLAND,HOPKINSON AVE,NULL,469,573,480,574,730,729,5996,G00012207
18,18,NULL,NULL,443,501,436,494,575,576,5997,G00012208
LEONARD,LEONARD,NULL,NULL,255,275,256,276,311,311,5998,G00012209
E 87,E 87,NULL,NULL,NA,NA,NA,NA,990,990,5999,G00012210
DUPONT,DUPONT,NULL,NULL,49,113,48,108,360,363,6000,G00012211
AVE J,AVE J,NULL,NULL,9101,9121,9102,9122,987,989,6001,G00012212
VANDERBILT AVE,VANDERBILT AVE,NULL,NULL,565,583,530,550,166,165,6002,G00012216
DOSCHER,DOSCHER,NULL,NULL,11,27,12,32,975,975,6003,G00012217
WAKEMAN PL,WAKEMAN PL,NULL,NULL,NA,NA,202,284,1101,1101,6004,G00012220
CALYER,CALYER,NULL,NULL,201,217,200,206,374,378,6005,G00012221
4 AVE,4 AVE,NULL,NULL,8401,8415,8402,8416,1085,1084,6006,G00012224
MACON,MACON,NULL,NULL,197,265,186,246,609,609,6007,G00012228
MAC DONALD AVE,MAC DONALD AVE,NULL,NULL,1633,1701,1660,1702,1030,1030,6008,G00012233
HINSDALE,HINSDALE,NULL,NULL,277,311,278,320,793,793,6009,G00012234
41,41,NULL,NULL,1603,1673,1602,1674,1027,1027,6010,G00012236
PRESIDENT,PRESIDENT,NULL,NULL,NA,NA,NA,NA,195,195,6011,G00012237
FLATLAND AVE,FLATLAND AVE,NULL,NULL,9901,9923,9902,9924,987,988,6012,G00012238
1 AVE,1 AVE,NULL,NULL,5501,5523,602,608,151,151,6013,G00012241
E 102,E 102,NULL,NULL,1101,1171,1102,1172,988,988,6014,G00012242
PARK AVE,PARK AVE,NULL,NULL,195,213,186,204,464,464,6015,G00012245
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,383,399,424,438,602,599,6016,G00012247
11 AVE,11 AVE,NULL,NULL,NA,NA,1686,1698,574,574,6017,G00012248
4 AVE,4 AVE,NULL,NULL,8601,8625,8602,8624,1080,1084,6018,G00012249
NEW LOTS AVE,NEW LOTS AVE,NULL,NULL,119,141,NA,NA,803,803,6019,G00012250
AVE N,AVE N,NULL,NULL,2101,2111,2102,2122,1008,1008,6020,G00012251
SPENCER CT,SPENCER CT,NULL,NULL,1,13,2,18,487,487,6021,G00012252
E 16,E 16,NULL,NULL,1501,1587,1502,1596,1007,1007,6022,G00012253
STUYVESANT AVE,STUYVESANT AVE,NULL,NULL,59,73,62,76,520,519,6023,G00012254
NEW LOTS AVE,NEW LOTS AVE,NULL,NULL,NA,NA,NA,NA,809,809,6024,G00012255
RODNEY,RODNEY,NULL,NULL,419,437,NA,NA,296,307,6025,G00012256
RALPH AVE,RALPH AVE,NULL,NULL,NA,NA,NA,NA,990,990,6026,G00012258
BR BEACH AVE,BR BEACH AVE,NULL,NULL,NA,NA,NA,NA,1035,1035,6027,G00012259
COZINE AVE,COZINE AVE,NULL,NULL,NA,NA,NA,NA,986,986,6028,G00012260
15 AVE,15 AVE,NULL,NULL,5101,5123,5102,5124,1062,1062,6029,G00012263
HOYT,HOYT,NULL,NULL,327,345,328,348,212,210,6030,G00012264
BEAVER,BEAVER,NULL,NULL,82,92,65,81,814,812,6031,G00012266
PROSPECT PARK SOUTH WEST,PROSPECT PARK SOUTH WEST,NULL,NULL,NA,NA,37,78,NA,573,6032,G00012273
WILLIAMS AVE,WILLIAMS AVE,NULL,NULL,NA,NA,NA,NA,986,803,6033,G00012274
NEWKIRK AVE,NEWKIRK AVE,NULL,NULL,NA,NA,NA,NA,1025,1025,6034,G00012275
E 45,E 45,NULL,NULL,1633,1711,1634,1712,1000,1000,6035,G00012277
LIVINGSTON,LIVINGSTON,NULL,NULL,275,305,302,330,22,22,6036,G00012280
NORWOOD AVE,NORWOOD AVE,NULL,NULL,1,35,2,36,965,965,6037,G00012283
52,52,NULL,NULL,401,475,402,480,149,153,6038,G00012285
BERGEN,BERGEN,NULL,NULL,565,639,562,638,165,177,6039,G00012287
86,86,NULL,NULL,NA,NA,NA,NA,1055,1055,6040,G00012288
BARBEY,BARBEY,NULL,NULL,311,331,312,336,780,780,6041,G00012289
SHORE PW,SHORE PW,NULL,NULL,NA,NA,NA,NA,1033,1033,6042,G00012290
E 16,E 16,NULL,NULL,1301,1323,1302,1322,1009,1009,6043,G00012294
W 6,W 6,NULL,NULL,1313,1407,1302,1414,1030,1030,6044,G00012295
E 35,E 35,NULL,NULL,855,931,856,930,997,997,6045,G00012296
FLATBUSH AVE,FLATBUSH AVE,NULL,NULL,1135,1139,1138,1144,1012,1013,6046,G00012298
CROPSEY AVE,CROPSEY AVE,NULL,NULL,2401,2423,2426,2436,1050,1050,6047,G00012304
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,2815,2837,NA,NA,766,766,6048,G00012305
2 AVE,2 AVE,NULL,NULL,NA,NA,NA,NA,128,128,6049,G00012307
VOORHEES AVE,VOORHEES AVE,NULL,NULL,1626,1640,NA,NA,1033,1033,6050,G00012309
DRIGGS AVE,DRIGGS AVE,NULL,NULL,NA,NA,230,242,403,390,6051,G00012310
AVE U,AVE U,NULL,NULL,NA,NA,NA,NA,1001,1002,6052,G00012311
AVE Z,AVE Z,NULL,NULL,1401,1425,1402,1426,1033,1033,6053,G00012312
HANCOCK,HANCOCK,NULL,NULL,55,147,54,146,600,601,6054,G00012313
JEROME,JEROME,NULL,NULL,913,961,914,962,984,984,6055,G00012315
CHERRY,CHERRY,NULL,NULL,NA,NA,NA,NA,409,409,6056,G00012316
E 89,E 89,NULL,NULL,NA,NA,NA,NA,990,990,6057,G00012317
FOUNTAIN AVE,FOUNTAIN AVE,NULL,NULL,NA,NA,748,764,982,982,6058,G00012318
AVE N,AVE N,NULL,NULL,NA,NA,NA,NA,1008,1008,6059,G00012320
SUTTON,SUTTON,NULL,NULL,19,87,20,86,398,397,6060,G00012324
AVE K,AVE K,NULL,NULL,NA,NA,NA,NA,1008,1008,6061,G00012327
PUTNAM AVE,PUTNAM AVE,NULL,NULL,39,57,28,48,103,112,6062,G00012329
DUMONT AVE,DUMONT AVE,NULL,NULL,613,631,612,632,806,806,6063,G00012333
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,459,477,500,520,603,601,6064,G00012335
AVE Q,AVE Q,NULL,NULL,217,235,218,230,1031,1031,6065,G00012336
UNDERHILL AVE,UNDERHILL AVE,NULL,NULL,87,119,90,116,180,180,6066,G00012341
77,77,NULL,NULL,NA,NA,2002,2080,1057,1057,6067,G00012342
EAST PKWY,EAST PKWY,NULL,NULL,1613,1631,NA,NA,645,644,6068,G00012343
NAUTILUS AVE,NAUTILUS AVE,NULL,NULL,3802,3826,3801,3825,1043,1043,6069,G00012348
SCHOLES,SCHOLES,NULL,NULL,473,513,474,514,416,416,6070,G00012349
SCHENCK,SCHENCK,NULL,NULL,NA,NA,NA,NA,989,989,6071,G00012351
JUNIUS,JUNIUS,NULL,NULL,1,75,2,76,746,746,6072,G00012352
ENGERT AVE,ENGERT AVE,NULL,VAN PELT AVE,98,131,110,142,403,405,6073,G00012356
CHURCH AVE,CHURCH AVE,NULL,NULL,NA,NA,NA,NA,990,990,6074,G00012359
CORTELYOU RD,CORTELYOU RD,NULL,NULL,1811,1815,1810,1820,1018,1014,6075,G00012361
AVE P,AVE P,NULL,NULL,131,153,132,154,1031,1031,6076,G00012363
E 7,E 7,NULL,NULL,NA,NA,NA,NA,1030,1030,6077,G00012365
AVE K,AVE K,NULL,NULL,3701,3719,3702,3720,999,999,6078,G00012366
FT GREEN PL,FT GREEN PL,NULL,NULL,95,147,90,140,237,237,6079,G00012367
48,48,NULL,NULL,1067,1071,1066,1074,1067,1067,6080,G00012369
WATER,WATER,NULL,NULL,53,93,38,84,15,15,6081,G00012371
MEEKER AVE,MEEKER AVE,NULL,NULL,NA,NA,NA,NA,404,300,6082,G00012375
VANDERVORT AVE,VANDERVORT AVE,NULL,NULL,NA,NA,NA,NA,409,409,6083,G00012378
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,NA,NA,2770,2788,764,764,6084,G00012382
VAN SICLEN AVE,VAN SICLEN AVE,NULL,NULL,NA,NA,NA,NA,985,985,6085,G00012383
8 AVE,8 AVE,NULL,NULL,7101,7123,7102,7124,1087,1087,6086,G00012384
GREENE AVE,GREENE AVE,NULL,NULL,355,399,350,400,106,106,6087,G00012385
THROOP AVE,THROOP AVE,NULL,NULL,33,47,52,66,453,453,6088,G00012387
NOLL,NOLL,NULL,NULL,159,175,164,192,840,840,6089,G00012389
6 AVE,6 AVE,NULL,NULL,87,95,82,96,176,174,6090,G00012390
COLEMAN,COLEMAN,NULL,NULL,1901,1975,1902,1976,1001,1001,6091,G00012391
SUTTER AVE,SUTTER AVE,NULL,NULL,829,853,830,854,788,788,6092,G00012393
LOTT AVE,LOTT AVE,NULL,NULL,323,351,330,352,804,803,6093,G00012395
NEWELL,NEWELL,NULL,NULL,167,209,178,210,377,377,6094,G00012396
E 98,E 98,NULL,NULL,NA,NA,NA,NA,962,961,6095,G00012397
OCEAN PKWY,OCEAN PKWY,NULL,NULL,NA,NA,2502,2532,1037,1037,6096,G00012399
MADISON,MADISON,NULL,NULL,355,419,356,418,586,607,6097,G00012402
PACIFIC,PACIFIC,NULL,NULL,2063,2117,2016,2072,639,639,6098,G00012406
49,49,NULL,NULL,401,475,400,474,148,148,6099,G00012408
TOMPKINS AVE,TOMPKINS AVE,NULL,NULL,397,415,390,408,607,606,6100,G00012410
17 AVE,17 AVE,NULL,NULL,8781,8833,NA,NA,1056,1075,6101,G00012411
80,80,NULL,NULL,1501,1573,1502,1576,1074,1074,6102,G00012412
AVE N,AVE N,NULL,NULL,2401,2419,2402,2420,1008,1008,6103,G00012416
VARET,VARET,NULL,NULL,171,235,160,220,423,423,6104,G00012417
WILLOUGHBY AVE,WILLOUGHBY AVE,NULL,NULL,841,879,848,880,518,518,6105,G00012418
AVE O,AVE O,NULL,NULL,NA,NA,NA,NA,1008,1008,6106,G00012419
41,41,NULL,NULL,1401,1481,1400,1482,1064,1064,6107,G00012420
SURF AVE,SURF AVE,NULL,NULL,4214,4250,4215,4249,1043,1043,6108,G00012422
DE KALB AVE,DE KALB AVE,NULL,NULL,449,463,440,456,97,104,6109,G00012423
HOPKINSON AVE,THOMAS BOYLAND,HOPKINSON AVE,NULL,875,915,864,904,964,962,6110,G00012426
16 AVE,16 AVE,NULL,NULL,NA,NA,NA,NA,1060,1062,6111,G00012427
BR 4,BR 4,NULL,NULL,NA,NA,NA,NA,1035,1035,6112,G00012430
61,61,NULL,NULL,NA,NA,NA,NA,1058,1058,6113,G00012433
RAYMOND,ASHLAND PL,RAYMOND,NULL,71,101,70,100,234,234,6114,G00012435
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,453,509,NA,NA,806,806,6115,G00012439
BERRY,BERRY,NULL,NULL,NA,NA,20,34,276,276,6116,G00012440
FRANKLIN,FRANKLIN,NULL,NULL,129,143,160,176,384,384,6117,G00012441
GELSTON AVE,GELSTON AVE,NULL,NULL,1,47,2,48,1080,1080,6118,G00012443
FLATBUSH AVE,FLATBUSH AVE,NULL,NULL,627,659,626,658,930,931,6119,G00012444
AVE Q,AVE Q,NULL,NULL,1701,1719,1702,1720,1007,1007,6120,G00012445
4 AVE,4 AVE,NULL,NULL,NA,NA,514,528,545,526,6121,G00012447
E 17,E 17,NULL,NULL,753,765,NA,NA,1406,1406,6122,G00012452
AVE K,AVE K,NULL,NULL,2201,2223,2202,2224,1008,1008,6123,G00012454
10 AVE,10 AVE,NULL,NULL,4201,4223,4202,4224,1090,1090,6124,G00012455
BRIGHTON 1 CT,BRIGHTON 1 CT,NULL,NULL,NA,NA,NA,NA,1035,1035,6125,G00012456
E 18,E 18,NULL,NULL,1147,1201,1144,1216,1008,1406,6126,G00012457
BAY PKWY,BAY PKWY,NULL,NULL,NA,NA,6920,6924,1030,1057,6127,G00012458
CONEY IS AVE,CONEY IS AVE,NULL,NULL,NA,NA,NA,NA,926,926,6128,G00012459
W 10,W 10,NULL,NULL,2145,2171,2144,2160,1038,1038,6129,G00012461
CLARKSON AVE,CLARKSON AVE,NULL,NULL,NA,NA,NA,NA,954,952,6130,G00012462
LEONARD,LEONARD,NULL,NULL,123,141,124,NA,325,332,6131,G00012466
82,82,NULL,NULL,2201,2271,2202,2284,1051,1051,6132,G00012469
FOSTER AVE,FOSTER AVE,NULL,AVE E,NA,NA,NA,NA,987,987,6133,G00012470
EAST PKWY,EAST PKWY,NULL,NULL,1125,1205,NA,NA,663,663,6134,G00012471
86,86,NULL,NULL,NA,NA,NA,NA,1038,1038,6135,G00012472
MANHATTAN CT,MANHATTAN CT,NULL,NULL,NA,NA,NA,NA,1037,1037,6136,G00012473
HUMBOLDT,HUMBOLDT,NULL,NULL,287,307,288,308,314,317,6137,G00012474
E 80,E 80,NULL,NULL,NA,NA,NA,NA,989,989,6138,G00012475
QUINCY,QUINCY,NULL,NULL,47,105,46,110,109,109,6139,G00012476
CLARENDON RD,CLARENDON RD,NULL,NULL,5601,5623,5602,5624,990,990,6140,G00012478
PARKVILLE AVE,PARKVILLE AVE,NULL,NULL,NA,NA,NA,NA,1026,1026,6141,G00012479
CHESTNUT,CHESTNUT,NULL,NULL,385,NA,386,428,975,975,6142,G00012482
N 6,N 6,NULL,NULL,83,115,74,122,281,282,6143,G00012485
NEW UTRECHT AVE,NEW UTRECHT AVE,NULL,NULL,7301,7325,NA,NA,1408,1412,6144,G00012486
BRIGHTON 02,BRIGHTON 02,NULL,NULL,NA,NA,NA,NA,1035,1035,6145,G00012487
BELMONT AVE,BELMONT AVE,NULL,NULL,463,469,456,552,783,789,6146,G00012488
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,NA,NA,3270,3296,973,974,6147,G00012490
AVE V,AVE V,NULL,NULL,NA,NA,NA,NA,1037,1037,6148,G00012491
GREENPOINT AVE,GREENPOINT AVE,NULL,NULL,37,71,46,84,384,384,6149,G00012493
E 56,E 56,NULL,NULL,NA,NA,NA,NA,1000,1000,6150,G00012495
SCHAEFER,SCHAEFER,NULL,NULL,167,205,168,198,907,912,6151,G00012496
MESEROLE,MESEROLE,NULL,NULL,NA,NA,NA,NA,421,421,6152,G00012499
AVE T,AVE T,NULL,NULL,1301,1323,1302,1324,1006,1032,6153,G00012503
WARWICK,WARWICK,NULL,NULL,93,137,88,132,770,769,6154,G00012504
FRANKLIN AVE,FRANKLIN AVE,NULL,NULL,379,395,372,388,110,109,6155,G00012505
HEGEMAN AVE,HEGEMAN AVE,HEGEMAN AVE,NULL,NA,NA,NA,NA,803,987,6156,G00012506
48,48,NULL,NULL,1701,1767,1702,1776,1061,1061,6157,G00012508
CHRISTOPHR AVE,CHRISTOPHR AVE,NULL,NULL,NA,NA,NA,NA,803,803,6158,G00012509
SCHNECTADY AVE,SCHNECTADY AVE,NULL,NULL,275,291,288,304,667,667,6159,G00012510
NEWKIRK AVE,NEWKIRK AVE,NULL,NULL,2401,2415,2402,2416,1012,1012,6160,G00012516
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NULL,NULL,685,709,706,714,883,883,6161,G00012517
86,86,NULL,NULL,NA,NA,NA,NA,1049,1049,6162,G00012518
BUFFALO AVE,BUFFALO AVE,NULL,NULL,21,53,22,54,705,705,6163,G00012520
NEWKIRK AVE,NEWKIRK AVE,NULL,NULL,217,313,214,312,1026,1026,6164,G00012521
E 4,E 4,NULL,NULL,1507,1587,1508,1588,1030,1030,6165,G00012524
S 3,S 3,NULL,NULL,NA,NA,172,202,267,268,6166,G00012525
MOTHER GASTON BLVD,MOTHER GASTON BLVD,NULL,NULL,NA,NA,NA,NA,803,803,6167,G00012526
16 AVE,16 AVE,NULL,NULL,NA,NA,NA,NA,1059,1059,6168,G00012531
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,NA,NA,NA,NA,670,671,6169,G00012532
AVE U,AVE U,NULL,NULL,801,823,802,824,1037,1037,6170,G00012533
E 11,E 11,NULL,NULL,NA,NA,NA,NA,1033,1033,6171,G00012534
FILLMORE AVE,FILLMORE AVE,NULL,NULL,5201,5223,5202,5224,1001,1001,6172,G00012537
ALBEMARLE RD,ALBEMARLE RD,NULL,NULL,NA,NA,902,942,1019,1019,6173,G00012538
DAHILL RD,DAHILL RD,NULL,WEST,NA,NA,1576,1580,1031,1031,6174,G00012539
AVE J,AVE J,NULL,NULL,2901,2925,2902,2926,1008,1008,6175,G00012540
REMSEN,REMSEN,NULL,NULL,101,141,100,146,7,7,6176,G00012542
UTICA AVE,UTICA AVE,NULL,NULL,NA,NA,NA,NA,999,999,6177,G00012544
NARROWS AVE,NARROWS AVE,NULL,NULL,NA,NA,NA,NA,1099,1099,6178,G00012545
93,93,NULL,NULL,201,277,202,272,1081,1081,6179,G00012546
9 AVE,9 AVE,NULL,NULL,6701,6723,6702,6724,1087,1087,6180,G00012552
CORTELYOU RD,CORTELYOU RD,NULL,NULL,NA,NA,NA,NA,1022,1022,6181,G00012553
HICKS,HICKS,NULL,NULL,43,59,48,66,2,2,6182,G00012556
18,18,NULL,NULL,309,373,308,372,551,550,6183,G00012557
NEW LOTS AVE,NEW LOTS AVE,NULL,NULL,NA,NA,NA,NA,983,983,6184,G00012561
FARRAGUT RD,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,990,990,6185,G00012562
KINGSHIGWY,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,1008,1008,6186,G00012565
KINGLAND AVE,KINGLAND AVE,NULL,NULL,199,271,198,262,399,398,6187,G00012566
16,16,NULL,NULL,137,193,118,162,546,547,6188,G00012567
NEPTUNE AVE,NEPTUNE AVE,NULL,NULL,1600,1626,1601,1625,1047,1047,6189,G00012568
60,60,NULL,NULL,705,777,NA,NA,1094,1087,6190,G00012570
COLUMBIA,COLUMBIA,NULL,NULL,401,417,386,394,250,245,6191,G00012573
87,87,NULL,NULL,101,179,102,180,1083,1083,6192,G00012575
PARK PL,PARK PL,NULL,NULL,1746,1811,1745,1820,645,645,6193,G00012577
AUBURN PL,AUBURN PL,NULL,NULL,17,35,26,44,223,225,6194,G00012579
BUSH,BUSH,NULL,NULL,131,187,132,186,257,248,6195,G00012581
LIBERTY AVE,LIBERTY AVE,NULL,NULL,1191,1207,NA,NA,976,976,6196,G00012583
NEW LOTS AVE,NEW LOTS AVE,NULL,NULL,651,665,NA,NA,809,809,6197,G00012586
AVE V,AVE V,NULL,NULL,NA,NA,NA,NA,1037,1037,6198,G00012587
36,36,NULL,NULL,NA,NA,NA,NA,1064,1064,6199,G00012588
MARINE AVE,MARINE AVE,NULL,NULL,NA,NA,52,NA,1082,1082,6200,G00012589
15 AVE,15 AVE,NULL,NULL,8001,8021,8002,8024,1074,1074,6201,G00012591
CENTRAL AVE,CENTRAL AVE,NULL,NULL,185,187,NA,NA,831,830,6202,G00012594
GEORGIA AVE,GEORGIA AVE,NULL,NULL,165,211,166,206,756,749,6203,G00012598
53,53,NULL,NULL,1301,1381,1302,1382,1062,1062,6204,G00012603
EASTWAY,EASTWAY,NULL,NULL,NA,NA,NA,NA,428,428,6205,G00012604
LORRAINE,LORRAINE,NULL,NULL,181,225,182,226,248,248,6206,G00012609
20 AVE,20 AVE,NULL,NULL,5201,5221,NA,NA,1060,1060,6207,G00012610
DRIGGS AVE,DRIGGS AVE,NULL,NULL,865,877,864,878,273,272,6208,G00012612
FULTON,FULTON,NULL,NULL,2741,2761,2742,2762,761,760,6209,G00012613
COZINE AVE,COZINE AVE,NULL,NULL,NA,NA,NA,NA,983,983,6210,G00012616
21 AVE,21 AVE,NULL,NULL,5801,5823,5802,5824,1058,1058,6211,G00012619
WEST,WEST,NULL,NULL,NA,NA,NA,NA,1037,1037,6212,G00012620
S 3,S 3,NULL,NULL,401,415,396,406,323,323,6213,G00012621
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NULL,NULL,761,781,NA,NA,908,908,6214,G00012622
1 AVE,1 AVE,NULL,NULL,4301,4323,NA,NA,141,141,6215,G00012623
CONEY IS AVE,CONEY IS AVE,NULL,NULL,NA,NA,NA,NA,1033,1037,6216,G00012627
E 12,E 12,NULL,NULL,1301,1331,1302,1334,1009,1009,6217,G00012630
W PROSPECT,W PROSPECT,NULL,NULL,291,303,292,304,576,576,6218,G00012632
AUTUMN AVE,AUTUMN AVE,NULL,NULL,323,359,324,346,971,971,6219,G00012635
25 AVE,25 AVE,NULL,NULL,NA,NA,NA,NA,1049,1050,6220,G00012636
HARWAY AVE,HARWAY AVE,NULL,NULL,2751,2771,2752,2772,1048,1048,6221,G00012637
COLONIAL RD,COLONIAL RD,NULL,NULL,NA,NA,NA,NA,1100,1100,6222,G00012638
E 7,E 7,NULL,NULL,NA,NA,NA,NA,1031,1031,6223,G00012639
ELTON,ELTON,NULL,NULL,NA,NA,NA,NA,776,773,6224,G00012644
50,50,NULL,NULL,701,779,702,772,1092,1092,6225,G00012645
66,66,NULL,NULL,901,NA,NA,NA,1087,1087,6226,G00012647
6,6,NULL,NULL,265,321,270,324,539,540,6227,G00012648
FULTON,FULTON,NULL,NULL,3419,3439,3420,3440,970,971,6228,G00012651
MADISON,MADISON,NULL,NULL,127,215,128,214,599,599,6229,G00012652
COLONIAL RD,COLONIAL RD,NULL,NULL,8901,NA,8902,NA,1082,1082,6230,G00012656
